"iso_id","region","load_date","load_forecast","weather_date","temperature_celsius"
3,"ISO","2024-09-09 23:00:00+00","85811","2024-09-09 23:00:00+00","25.95994227779488"
3,"ISO","2024-09-10 00:00:00+00","83865","2024-09-10 00:00:00+00","23.59434858669141"
3,"ISO","2024-09-10 01:00:00+00","81029","2024-09-10 01:00:00+00","21.4548826201667"
3,"ISO","2024-09-10 02:00:00+00","76891","2024-09-10 02:00:00+00","20.053351657609653"
3,"ISO","2024-09-10 03:00:00+00","73316","2024-09-10 03:00:00+00","19.042431912234917"
3,"ISO","2024-09-10 04:00:00+00","69186","2024-09-10 04:00:00+00","18.233520065337586"
3,"ISO","2024-09-10 05:00:00+00","65357","2024-09-10 05:00:00+00","17.591833347438353"
3,"ISO","2024-09-10 06:00:00+00","62573","2024-09-10 06:00:00+00","17.009479591958666"
3,"ISO","2024-09-10 07:00:00+00","62346","2024-09-10 07:00:00+00","16.47708038104929"
3,"ISO","2024-09-10 08:00:00+00","61112","2024-09-10 08:00:00+00","16.010479508198216"
3,"ISO","2024-09-10 09:00:00+00","62388","2024-09-10 09:00:00+00","15.575932082971576"
3,"ISO","2024-09-10 10:00:00+00","65781","2024-09-10 10:00:00+00","15.176130466890015"
3,"ISO","2024-09-10 11:00:00+00","68991","2024-09-10 11:00:00+00","14.833995107140993"
3,"ISO","2024-09-10 12:00:00+00","70935","2024-09-10 12:00:00+00","14.696952250444895"
3,"ISO","2024-09-10 13:00:00+00","72296","2024-09-10 13:00:00+00","16.501387733487206"
3,"ISO","2024-09-10 14:00:00+00","73887","2024-09-10 14:00:00+00","19.685976105244947"
3,"ISO","2024-09-10 15:00:00+00","76018","2024-09-10 15:00:00+00","22.374913738481894"
3,"ISO","2024-09-10 16:00:00+00","78629","2024-09-10 16:00:00+00","24.452169505972563"
3,"ISO","2024-09-10 17:00:00+00","81615","2024-09-10 17:00:00+00","25.924617104705817"
3,"ISO","2024-09-10 18:00:00+00","84531","2024-09-10 18:00:00+00","26.977131984776975"
3,"ISO","2024-09-10 19:00:00+00","86745","2024-09-10 19:00:00+00","27.701552718655307"
3,"ISO","2024-09-10 20:00:00+00","88270","2024-09-10 20:00:00+00","28.093980368956863"
3,"ISO","2024-09-10 21:00:00+00","89163","2024-09-10 21:00:00+00","28.098429073993145"
3,"ISO","2024-09-10 22:00:00+00","89019","2024-09-10 22:00:00+00","27.6605395478"
3,"ISO","2024-09-10 23:00:00+00","87546","2024-09-10 23:00:00+00","26.562285963025488"
3,"ISO","2024-09-11 00:00:00+00","85452","2024-09-11 00:00:00+00","24.32610380004769"
3,"ISO","2024-09-11 01:00:00+00","82715","2024-09-11 01:00:00+00","22.537564314664053"
3,"ISO","2024-09-11 02:00:00+00","78476","2024-09-11 02:00:00+00","21.40806722766598"
3,"ISO","2024-09-11 03:00:00+00","74006","2024-09-11 03:00:00+00","20.58391111331389"
3,"ISO","2024-09-11 04:00:00+00","70494","2024-09-11 04:00:00+00","19.89979406342519"
3,"ISO","2024-09-11 05:00:00+00","67351","2024-09-11 05:00:00+00","19.012507008883404"
3,"ISO","2024-09-11 06:00:00+00","65237","2024-09-11 06:00:00+00","18.490229797933637"
3,"ISO","2024-09-11 07:00:00+00","63951","2024-09-11 07:00:00+00","18.02807156602995"
3,"ISO","2024-09-11 08:00:00+00","63570","2024-09-11 08:00:00+00","17.58970800229781"
3,"ISO","2024-09-11 09:00:00+00","64683","2024-09-11 09:00:00+00","17.206492206899384"
3,"ISO","2024-09-11 10:00:00+00","67311","2024-09-11 10:00:00+00","16.85438367980015"
3,"ISO","2024-09-11 11:00:00+00","71054","2024-09-11 11:00:00+00","16.496865286673312"
3,"ISO","2024-09-11 12:00:00+00","73052","2024-09-11 12:00:00+00","16.276760827547832"
3,"ISO","2024-09-11 13:00:00+00","73900","2024-09-11 13:00:00+00","17.804082120233033"
3,"ISO","2024-09-11 14:00:00+00","75720","2024-09-11 14:00:00+00","20.902809894141797"
3,"ISO","2024-09-11 15:00:00+00","77877","2024-09-11 15:00:00+00","23.559729112231025"
3,"ISO","2024-09-11 16:00:00+00","80859","2024-09-11 16:00:00+00","25.628120087440948"
3,"ISO","2024-09-11 17:00:00+00","84038","2024-09-11 17:00:00+00","27.062339932122484"
3,"ISO","2024-09-11 18:00:00+00","86964","2024-09-11 18:00:00+00","28.01399465250165"
3,"ISO","2024-09-11 19:00:00+00","89218","2024-09-11 19:00:00+00","28.615420515740368"
3,"ISO","2024-09-11 20:00:00+00","90913","2024-09-11 20:00:00+00","28.90438166667775"
3,"ISO","2024-09-11 21:00:00+00","91889","2024-09-11 21:00:00+00","28.813172327198856"
3,"ISO","2024-09-11 22:00:00+00","91671","2024-09-11 22:00:00+00","28.330588045262004"
3,"ISO","2024-09-11 23:00:00+00","90019","2024-09-11 23:00:00+00","27.1140795853363"
3,"ISO","2024-09-12 00:00:00+00","87660","2024-09-12 00:00:00+00","24.8303264299293"
3,"ISO","2024-09-12 01:00:00+00","84799","2024-09-12 01:00:00+00","22.98853423793321"
3,"ISO","2024-09-12 02:00:00+00","80357","2024-09-12 02:00:00+00","21.77662079164054"
3,"ISO","2024-09-12 03:00:00+00","76138","2024-09-12 03:00:00+00","20.865482386974634"
3,"ISO","2024-09-12 04:00:00+00","71863","2024-09-12 04:00:00+00","20.13418026388115"
3,"ISO","2024-09-12 05:00:00+00","68669","2024-09-12 05:00:00+00","19.410152642031903"
3,"ISO","2024-09-12 06:00:00+00","66415","2024-09-12 06:00:00+00","18.87756509355802"
3,"ISO","2024-09-12 07:00:00+00","65037","2024-09-12 07:00:00+00","18.391883828069297"
3,"ISO","2024-09-12 08:00:00+00","64607","2024-09-12 08:00:00+00","17.929196052038833"
3,"ISO","2024-09-12 09:00:00+00","65712","2024-09-12 09:00:00+00","17.487276479412003"
3,"ISO","2024-09-12 10:00:00+00","68508","2024-09-12 10:00:00+00","17.06856856729297"
3,"ISO","2024-09-12 11:00:00+00","72479","2024-09-12 11:00:00+00","16.70669575249775"
3,"ISO","2024-09-12 12:00:00+00","73942","2024-09-12 12:00:00+00","16.49348411392816"
3,"ISO","2024-09-12 13:00:00+00","75628","2024-09-12 13:00:00+00","18.125047477501255"
3,"ISO","2024-09-12 14:00:00+00","77901","2024-09-12 14:00:00+00","21.17122762234419"
3,"ISO","2024-09-12 15:00:00+00","80408","2024-09-12 15:00:00+00","23.819058508195155"
3,"ISO","2024-09-12 16:00:00+00","83644","2024-09-12 16:00:00+00","25.942656897065092"
3,"ISO","2024-09-12 17:00:00+00","86893","2024-09-12 17:00:00+00","27.386733150107943"
3,"ISO","2024-09-12 18:00:00+00","89741","2024-09-12 18:00:00+00","28.267579685844396"
3,"ISO","2024-09-12 19:00:00+00","91693","2024-09-12 19:00:00+00","28.750155369650656"
3,"ISO","2024-09-12 20:00:00+00","92790","2024-09-12 20:00:00+00","28.901050361619923"
3,"ISO","2024-09-12 21:00:00+00","93097","2024-09-12 21:00:00+00","28.732917512370364"
3,"ISO","2024-09-12 22:00:00+00","92435","2024-09-12 22:00:00+00","28.18273165124367"
3,"ISO","2024-09-12 23:00:00+00","90642","2024-09-12 23:00:00+00","26.906283873788368"
3,"ISO","2024-09-13 00:00:00+00","88381","2024-09-13 00:00:00+00","24.732898595262952"
3,"ISO","2024-09-13 01:00:00+00","85734","2024-09-13 01:00:00+00","23.084129134688"
3,"ISO","2024-09-13 02:00:00+00","81457","2024-09-13 02:00:00+00","22.03298890317859"
3,"ISO","2024-09-13 03:00:00+00","77211","2024-09-13 03:00:00+00","21.248719722609962"
